filename,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_delta_0_mean,mfcc_delta_0_std,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_12_mean,mfcc_delta_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_rolloff_mean,zcr_mean,zcr_std,rms_mean,rms_std,rms_max,pitch_mean,pitch_std,pitch_range,voiced_ratio,duration,silence_ratio,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,transcription,word_count,sentence_count,avg_words_per_sentence,error_count,error_rate,noun_ratio,verb_ratio,adj_ratio,type_token_ratio,avg_word_length,grammar_score
audio_176,-425.4160461425781,122.99995422363281,59.35910415649414,60.34252166748047,-13.952993392944336,37.67618942260742,4.859166622161865,21.208986282348633,-8.89315414428711,18.692873001098633,-7.298899173736572,21.84383773803711,9.97679328918457,9.668631553649902,1.328903079032898,11.118152618408203,1.1814091205596924,7.367288112640381,-4.884284973144531,7.0626139640808105,-5.536429405212402,7.785653114318848,1.7404067516326904,7.4370903968811035,-6.4860076904296875,10.90074634552002,-0.022708944976329803,14.230424880981445,-0.019343724474310875,6.693363189697266,-0.0011205258779227734,5.93733024597168,0.006556185893714428,3.5167572498321533,0.010315234772861004,2.891960620880127,0.008416001684963703,2.8666558265686035,0.0025890928227454424,1.7537841796875,-0.002494573127478361,1.8460406064987183,-0.007703413255512714,1.4986916780471802,-0.008351652882993221,1.1769543886184692,-0.00611052056774497,1.1099077463150024,-0.00653824582695961,1.405826210975647,-0.005788774695247412,1.3644896745681763,1408.7392098255834,330.5646631294987,1014.1426878263939,2652.4243772241994,0.1601739740880783,0.05221117980599882,0.02769649401307106,0.05943070724606514,0.3571152091026306,121.4787310295137,79.57366243784296,484.6226780875552,0.5295373665480427,44.953875,0.7451957295373666,-0.02447158470749855,0.003892092499881983,0.009491262026131153,-0.06488582491874695,-0.057144612073898315,-0.09710133820772171,0.056815050542354584,-0.02349705807864666,0.018150130286812782,-0.18520811200141907,-0.07964715361595154,-0.07765117287635803,0.06478754431009293,0.05128137394785881,-0.04828912392258644,0.012878596782684326,-0.9602378010749817,0.27580738067626953,0.005009924527257681,0.20235437154769897,-0.18006031215190887,0.03272389993071556,0.5153307914733887,-0.022127367556095123,0.3363151252269745,0.11694300919771194,-1.0857319831848145,0.04894787445664406,-0.010709698311984539,-0.34540754556655884,0.36304953694343567,-0.01279178075492382,-0.006732621695846319,-0.09664425998926163,-0.3486316204071045,0.11495554447174072,0.06492886692285538,-0.13616560399532318,-0.1431315392255783,0.09340858459472656,0.020946703851222992,-0.3808031380176544,-0.20544928312301636,0.3901522159576416,-0.40486350655555725,0.15591034293174744,-0.016001245006918907,0.08697719126939774,-0.01754632033407688,0.026049789041280746,"All the marketing is packed with all people and I couldn't reach the sell what they're selling and I couldn't move. This is a very busy day. No, I'm smiling.",34,3,11.333333333333334,1,0.029411764705882353,0.11764705882352941,0.14705882352941177,0.029411764705882353,0.7333333333333333,3.6470588235294117,2.0
audio_4,-366.8978271484375,80.95973205566406,63.8614616394043,44.64242172241211,38.89805221557617,22.592914581298828,29.80860710144043,18.25548553466797,12.190116882324219,16.637916564941406,10.662703514099121,16.45854377746582,-0.36845389008522034,15.613861083984375,8.293895721435547,11.948726654052734,0.6398817896842957,10.960834503173828,7.2739081382751465,9.673282623291016,1.1240733861923218,8.318644523620605,6.742151260375977,7.24273681640625,0.8391090035438538,7.64035177230835,0.09145268052816391,10.444403648376465,0.008558529429137707,8.210145950317383,0.004245225805789232,4.0303192138671875,0.006582037545740604,3.6271092891693115,0.006248550955206156,3.0475802421569824,0.003721094923093915,2.9835128784179688,0.004317809361964464,2.5704426765441895,0.0034957798197865486,2.1659882068634033,-0.004070947878062725,1.8983098268508911,0.0008118250407278538,1.7663178443908691,-0.0024523825850337744,1.4200845956802368,-0.002584131434559822,1.3120726346969604,-0.007959350012242794,1.349747896194458,2082.2718021941832,928.2416012952624,2113.082690230493,4442.791533546326,0.10520146931576145,0.07225469824519544,0.023219622671604156,0.026912927627563477,0.14427416026592255,112.71565787917874,53.714268279088586,171.74968894427846,0.7641107561235356,60.0746875,0.5981358189081225,0.01605687290430069,0.001137280953116715,-0.05738453567028046,-0.04924681782722473,0.0622050017118454,-0.10039247572422028,0.04775078222155571,-0.020602140575647354,0.08381787687540054,-0.27948448061943054,-0.0030222812201827765,-0.0036639096215367317,0.039402544498443604,0.06800546497106552,0.006183162331581116,0.033904969692230225,-0.5287548303604126,0.31031689047813416,0.030856063589453697,0.08020178973674774,-0.2135058492422104,0.0531490258872509,0.187649667263031,0.0032825039234012365,0.1261865198612213,0.06035010516643524,-0.6399006843566895,0.04105791449546814,0.03089051879942417,-0.20211876928806305,0.22443470358848572,-0.01269483845680952,-0.03217406943440437,-0.08125297725200653,-0.16919611394405365,0.13461284339427948,-0.0958426222205162,-0.15015652775764465,-0.12452232092618942,0.10337129980325699,-0.09601684659719467,-0.19155099987983704,-0.1685243844985962,0.2972859740257263,-0.2982425391674042,0.02467344142496586,-0.028456630185246468,-0.011888771317899227,0.01559341512620449,0.007653174456208944,My favorite hobby is batting in a cricket. What I like about a hobby is that I just enjoy cricket especially batting because this one the tools required for this hobby is pretty much a cricket bat and someone who can ball the ball to you or who can use one of those ball machines that pretty much aims the ball at the wicket. I enjoy practicing this hobby with the people because they can add variety to the ball that I will face and help me improve my experience. I also like how cricket anything can happen and it just makes the game much more fun. That's it.,110,5,22.0,1,0.00909090909090909,0.2,0.14545454545454545,0.02727272727272727,0.5596330275229358,4.072727272727272,3.0
audio_19,-336.5740966796875,71.56465148925781,99.52399444580078,37.680057525634766,34.78497314453125,25.246070861816406,0.7851428389549255,27.487627029418945,-17.092191696166992,19.937679290771484,-1.8864458799362183,17.28411102294922,-6.234516620635986,14.837886810302734,6.32265043258667,10.690374374389648,0.5512968301773071,10.952814102172852,-2.7781448364257812,9.560211181640625,-5.3992486000061035,9.143136978149414,-9.726726531982422,11.992968559265137,-4.001126289367676,9.415637016296387,-0.01632818765938282,11.572737693786621,-0.014988981187343597,6.1074137687683105,-0.003933143801987171,4.88062858581543,-0.0029658398125320673,5.176121234893799,-0.0033905538730323315,3.656492233276367,-0.00010527487756917253,3.335615873336792,-0.0007459373446181417,2.63214111328125,-0.0036084409803152084,2.093912363052368,-0.0017751316772773862,2.0925230979919434,-0.0008310446282848716,1.748661994934082,-0.005424527917057276,1.6833590269088745,-0.007477276958525181,2.0255773067474365,-0.004006202798336744,1.6790311336517334,1135.234152780721,708.4116045116723,1259.53921634851,2055.045260915868,0.09240449655551118,0.08398972662295051,0.048252206295728683,0.05251067504286766,0.5264363288879395,305.1912955217999,53.213080957961324,348.9626141969945,0.6576144834930777,60.0746875,0.45752330226364846,0.01018401701003313,0.020813079550862312,-0.0772462859749794,-0.07342492043972015,0.03232908993959427,-0.1035848930478096,0.04918787628412247,-0.03114299476146698,0.06487715244293213,-0.2551841735839844,-0.0765446200966835,-0.053968265652656555,0.05071098729968071,0.0450754277408123,-0.07391725480556488,0.0005654214764945209,-0.5678958296775818,0.2594190537929535,0.02406449243426323,0.15800943970680237,-0.15880709886550903,0.010190429165959358,0.24742771685123444,0.0002587347407825291,0.20192962884902954,0.01744934357702732,-0.5467329025268555,0.04770134389400482,-0.004910425283014774,-0.22759030759334564,0.21457593142986298,-0.012940841726958752,-0.03563018888235092,-0.08996715396642685,-0.210841566324234,0.13962367177009583,-0.09095533937215805,-0.1485750824213028,-0.11743047088384628,0.10256966203451157,-0.05748773366212845,-0.24555560946464539,-0.20766064524650574,0.24368669092655182,-0.24145330488681793,0.017651382833719254,-0.040752068161964417,-0.04769386723637581,-0.024709736928343773,0.01307031512260437,"The scene of a playground, almost we have a lot of swing and it has a soft floor like either soft or moody. It makes it easier for kids to play with it. Also, it might have a slide for kids and trampolines for kids to jump on. There are lots of children playing around happily, jumping around, running around. Some have a spiral slide or a straight slide. It might also have a merry-go-round that will take the kids round and round.",85,6,14.166666666666666,1,0.011764705882352941,0.18823529411764706,0.16470588235294117,0.09411764705882353,0.5411764705882353,3.976470588235294,4.5
audio_360_2,-219.7122039794922,53.085365295410156,58.97283172607422,37.69917297363281,-3.1707074642181396,23.984445571899414,4.918468475341797,21.70275115966797,-5.368303298950195,16.96881866455078,-11.922977447509766,13.888755798339844,-15.232685089111328,14.17514419555664,-9.034323692321777,10.912493705749512,-7.785702228546143,8.986576080322266,-2.0594828128814697,7.501026153564453,-9.351308822631836,7.183117389678955,-0.45646369457244873,7.59658670425415,-5.446029186248779,6.941225051879883,0.006742484401911497,10.147911071777344,0.005384259857237339,7.129643440246582,0.00581709947437048,4.559260368347168,-0.0008414541371166706,4.392996788024902,-9.328478336101398e-05,3.393339157104492,-0.00029950449243187904,2.7060697078704834,-0.004803715739399195,2.553994655609131,-0.005993013735860586,2.0378880500793457,-0.004424364306032658,1.6702430248260498,0.0028182510286569595,1.4043021202087402,0.0006676501943729818,1.3784377574920654,-0.004673948511481285,1.4258909225463867,-0.0044389632530510426,1.2924965620040894,2263.0271478140244,852.0218922002375,1967.315812589269,4445.722808729595,0.2242829300479063,0.1251715019079521,0.04846712946891785,0.03528548777103424,0.21613115072250366,199.72848803964868,15.956600312350302,136.1687819655919,0.8026969481902059,45.06,0.3439829605963791,-0.010028783231973648,-0.014612768776714802,-0.104715496301651,-0.08452650904655457,0.14629754424095154,-0.11841738969087601,0.027746282517910004,-0.017300516366958618,0.12522611021995544,-0.19566667079925537,-0.024400290101766586,0.04870028421282768,0.03342693671584129,0.03554823622107506,0.01135728508234024,-0.022033944725990295,-0.4345020651817322,0.2531924843788147,0.03459462523460388,0.07466312497854233,-0.18992431461811066,0.0016554747708141804,0.2693287432193756,0.0058270106092095375,0.06930457800626755,0.006123838946223259,-0.5444495677947998,0.028341196477413177,-0.039342571049928665,-0.2139957994222641,0.16639864444732666,-0.008665970526635647,-0.05958164110779762,-0.06868738681077957,-0.14064550399780273,0.21304522454738617,-0.11107894778251648,-0.09160026162862778,-0.10370305925607681,0.10197101533412933,-0.12991711497306824,-0.20495747029781342,-0.17638655006885529,0.2685568034648895,-0.28148820996284485,-0.05602080374956131,-0.027760982513427734,-0.018722206354141235,-0.025731205940246582,0.015209982171654701,"Well, what I can describe the scene of a flood is there are lots of people who are homeless There are lots of people who doesn't have any shelter Cars that are torn up houses that are being broken down into pieces and Also schools are being suspended due to higher water and also what I can see on my flood there are lots of boats and Man-made boats as well so that people can cross from a different place to another and what I also can see in flood There are lots of mud Trash there are lots of people who doesn't have anything to eat Due to the high water and at the same time Some who are dead on the",126,1,126.0,0,0.0,0.20634920634920634,0.12698412698412698,0.047619047619047616,0.4838709677419355,3.8015873015873014,3.0
audio_194_2,-210.63018798828125,64.28475952148438,49.01203536987305,51.894222259521484,-19.1904239654541,27.45206069946289,4.783013820648193,29.825536727905273,1.469238042831421,18.014493942260742,-3.494657516479492,16.645544052124023,-11.628554344177246,14.861953735351562,-1.7436234951019287,11.296198844909668,-3.175607204437256,11.227595329284668,1.774022102355957,10.987174034118652,-9.602560043334961,9.158065795898438,-0.9893079400062561,8.245492935180664,-1.112672209739685,8.136898040771484,0.004890311975032091,10.682638168334961,0.001514874049462378,9.813689231872559,-0.00014921037654858083,5.1828837394714355,-0.0009411199716851115,5.210526943206787,-0.000808137294370681,3.538069009780884,-0.001587946549989283,3.038038969039917,0.004120117984712124,2.711240291595459,0.003074065549299121,2.187807559967041,-0.0001829875254770741,2.118597984313965,0.0015966221690177917,2.0440564155578613,0.0013640064280480146,1.7117865085601807,-0.004569454584270716,1.593369960784912,-0.0028799467254430056,1.6132102012634277,2479.6496890666667,895.9459714859794,1846.1420539798055,4438.341218017057,0.2596836374766791,0.12585128139239235,0.03950683772563934,0.0343475267291069,0.23011742532253265,146.20941458015795,38.659714663990435,208.5925255937914,0.19189765458422176,60.01075,0.26899493468408425,-0.007999405264854431,-0.0014069407479837537,-0.10278969258069992,-0.0653587132692337,0.10503606498241425,-0.11191532760858536,0.04074370488524437,-0.027619807049632072,0.10042496025562286,-0.2562592923641205,-0.0035433070734143257,-0.03812016546726227,0.05451083928346634,0.04025014862418175,0.015647275373339653,-0.015344184823334217,-0.3992053270339966,0.2878866195678711,0.020691970363259315,0.11685573309659958,-0.18400725722312927,0.0343465618789196,0.239638552069664,0.010570834390819073,0.0672815665602684,-0.011044327169656754,-0.4599074423313141,0.05277596414089203,0.022540071979165077,-0.13274824619293213,0.14522306621074677,-0.011271417140960693,-0.038970235735177994,-0.0722498968243599,-0.14360648393630981,0.14388926327228546,-0.06951063126325607,-0.16079100966453552,-0.11018675565719604,0.0843232125043869,-0.15573333203792572,-0.20859405398368835,-0.16077588498592377,0.24655301868915558,-0.2715473771095276,-0.029460612684488297,-0.03779127821326256,-0.03999801725149155,-0.006444927304983139,0.009632487781345844,"Let's see, I'm at Eastern Market. The place is crowded. They're selling everything from clothing to jewelry to shoes. There's street vendors here. They're selling hot dogs, hamburgers, sliders, fish sandwiches, Mexican food, and Chinese food. It's pretty loud here, so I have to talk over the mic. In the morning, it's a pretty lax crowd, mostly old people looking for some great deals. As it transitions into the evening, you get more of the urban crowd. Single moms, kids, teenagers. Then by night, you get the rowdy bunch of people coming home from the bar. Who just want to eat some of this delicious street food? I would say that the Eastern Market is a very good market. You should come here when you get the chance.",135,13,10.384615384615385,1,0.007407407407407408,0.22962962962962963,0.13333333333333333,0.0962962962962963,0.6796875,4.214814814814815,5.0
audio_182,-353.544189453125,141.86111450195312,88.13216400146484,59.8507194519043,4.3810601234436035,29.799762725830078,24.815673828125,32.7807731628418,-6.049833297729492,20.642444610595703,6.009967803955078,18.611413955688477,-9.957311630249023,18.593420028686523,1.4591031074523926,14.250019073486328,-10.016328811645508,14.334837913513184,1.7745298147201538,11.13275146484375,-7.7864813804626465,10.731401443481445,-0.3793770670890808,7.885601997375488,-3.7842705249786377,8.788582801818848,-0.07085692882537842,22.076574325561523,-0.006559276022017002,10.552813529968262,0.0099948700517416,5.09637451171875,-0.015580139122903347,5.8485307693481445,0.019087934866547585,3.410342216491699,0.005053268279880285,3.5954275131225586,0.004610543604940176,3.140599250793457,0.0012505248887464404,2.605045795440674,0.0019658091478049755,2.1955387592315674,0.012217702344059944,2.0469563007354736,-0.00715376902371645,1.821186900138855,8.878511289367452e-05,1.4824951887130737,0.003330482402816415,1.5616320371627808,1450.3318266059289,969.8287790809725,1360.339927332641,2714.6136444286726,0.11745052730216465,0.1274352327892823,0.04567195475101471,0.04865458235144615,0.26437535881996155,191.7305797066585,16.878659239419214,146.60181255461956,0.5748757984386089,45.06,0.4579339723109691,-0.019729482010006905,0.009775016456842422,-0.06738201528787613,-0.07114526629447937,0.05874674394726753,-0.08516103774309158,0.059472378343343735,-0.027884434908628464,0.11664775013923645,-0.2198919802904129,-0.07062127441167831,0.01808096654713154,0.059532057493925095,0.02932126075029373,-0.06129320710897446,-0.010190642438828945,-0.6424645185470581,0.2593214809894562,0.020954890176653862,0.14889119565486908,-0.1673327386379242,0.01884165219962597,0.3127974271774292,-0.01738525927066803,0.2877097725868225,0.0427304208278656,-0.5976603627204895,0.04111957177519798,-0.02555006369948387,-0.20038682222366333,0.22608141601085663,-0.01203351840376854,-0.05515553802251816,-0.10836965590715408,-0.24880832433700562,0.12577864527702332,-0.0027265772223472595,-0.127436563372612,-0.13307824730873108,0.14022418856620789,-0.05849607288837433,-0.25427746772766113,-0.1738346517086029,0.27765828371047974,-0.3251268267631531,0.10871757566928864,-0.046612609177827835,-0.0302670206874609,-0.010967624373733997,0.01939157210290432,Android phone is better because so many things that I can do with like playing games mobile games unlike iphone and also and also the smart the smart app the smart phone application that use the most is Facebook because Facebook is one of my favorite app because there's so many things that I can do with with that app like playing movie playing videos playing funny playing or watching funny videos etc,74,1,74.0,5,0.06756756756756757,0.20270270270270271,0.12162162162162163,0.16216216216216217,0.547945205479452,4.472972972972973,2.5
audio_64,-320.01788330078125,134.73780822753906,76.76377868652344,60.1200065612793,-7.160674571990967,34.89082717895508,-7.623907089233398,30.822628021240234,-9.556724548339844,24.922964096069336,18.54967498779297,15.243429183959961,-8.640573501586914,14.700610160827637,-4.669082164764404,11.826070785522461,-12.97966194152832,12.553479194641113,-12.198324203491211,12.016618728637695,-2.97815203666687,12.058621406555176,-5.553255558013916,10.081206321716309,-21.704120635986328,12.50488567352295,0.21146714687347412,19.97237205505371,0.07590506225824356,11.537327766418457,0.00025292878854088485,7.4610443115234375,-0.014028304256498814,5.870413780212402,-0.019875049591064453,4.602710723876953,0.01681843213737011,2.9591407775878906,-0.013029787689447403,2.658676862716675,-0.00815906934440136,2.0921545028686523,-0.00047676541726104915,2.110337734222412,-0.0034750280901789665,2.2717978954315186,0.016332147642970085,2.2486491203308105,-0.0034749386832118034,1.848950743675232,-0.020611872896552086,2.0113167762756348,1959.310130438177,1078.1022639811317,1628.4574303154777,3522.439451738822,0.17079863267388218,0.1346182976548016,0.047697003930807114,0.04632061347365379,0.29073044657707214,184.65439144934123,31.45330271956641,233.20907327280497,0.680624556422995,45.06,0.3510827121050763,-0.01430798415094614,0.0017441738164052367,-0.08938639611005783,-0.0901373103260994,0.0783223882317543,-0.07395628094673157,0.08161001652479172,-0.02545522153377533,0.12806636095046997,-0.19269372522830963,-0.03657998889684677,-0.040447674691677094,0.041787855327129364,0.04459509626030922,-0.016276448965072632,-0.012917837128043175,-0.6538355946540833,0.25810590386390686,0.028306560590863228,0.12295322120189667,-0.16804270446300507,-0.02688491903245449,0.295712411403656,-0.00282208900898695,0.13463886082172394,0.05455418676137924,-0.8089593648910522,0.01756005361676216,-0.018319396302103996,-0.2567521035671234,0.25279107689857483,-0.012446880340576172,-0.06565815210342407,-0.11136146634817123,-0.23697637021541595,0.13710321485996246,-0.05384564399719238,-0.0995805636048317,-0.1264171004295349,0.09804994612932205,-0.05195499211549759,-0.2578890919685364,-0.16757483780384064,0.2614648640155792,-0.3766714632511139,0.09225668758153915,-0.03787699714303017,0.0012916484847664833,-0.0024499420542269945,0.02418212592601776,I see a person trying to catch his fly but she was stopped by the police officer because her documents did not match and she doesn't look like the one in the photo so she missed the flight. Now she is very angry and I see a lot of people and a lot of airplanes and a child running into the airport. I saw a lot of stores selling food and then...,73,5,14.6,3,0.0410958904109589,0.2328767123287671,0.1506849315068493,0.0136986301369863,0.6527777777777778,3.684931506849315,2.5
audio_288,-287.066650390625,71.63773345947266,104.79165649414062,45.259830474853516,25.177339553833008,27.514034271240234,30.001760482788086,20.930408477783203,22.902204513549805,15.41226577758789,2.5303544998168945,15.196263313293457,-9.652217864990234,16.534826278686523,2.179158926010132,13.46729850769043,-3.5995285511016846,13.820154190063477,5.098602294921875,11.67283821105957,6.924565315246582,7.9922919273376465,11.6073637008667,9.140151023864746,6.365549564361572,8.324235916137695,0.07612162083387375,11.328540802001953,0.03742425888776779,8.735179901123047,-0.03179069235920906,5.426294326782227,-0.028028758242726326,3.8951215744018555,-0.01651058904826641,2.974703550338745,0.009512429125607014,2.6556813716888428,0.010429233312606812,2.8915677070617676,0.0011741104535758495,2.1776020526885986,-0.011918769218027592,2.2677435874938965,-0.008647128008306026,1.9718378782272339,0.003751537762582302,1.494031310081482,-0.002894458593800664,1.6296192407608032,-0.0035401612985879183,1.4599108695983887,1224.0636053425405,772.5596668685689,1620.6423442430769,2623.344026957164,0.05606327028711226,0.0576223458982931,0.06253942847251892,0.052217256277799606,0.34936752915382385,165.12493637833245,17.21352050180153,150.81414035480557,0.638109305760709,43.32,0.0258493353028065,-0.035413969308137894,-0.004624160006642342,-0.06652913987636566,-0.0635250061750412,0.13062463700771332,-0.0943015068769455,0.09901265054941177,-0.028686994686722755,0.09735692292451859,-0.20826832950115204,0.012485749088227749,0.0034475300926715136,0.022584358230233192,0.06969491392374039,-0.031097080558538437,0.015910906717181206,-0.5560513138771057,0.26745033264160156,0.032001037150621414,0.10921569913625717,-0.19512954354286194,0.027871012687683105,0.3186345100402832,-0.011225747875869274,0.07375036180019379,0.05489245429635048,-0.6712488532066345,0.005714884027838707,-0.062141597270965576,-0.25726136565208435,0.23675711452960968,-0.009403620846569538,-0.020772764459252357,-0.08815504610538483,-0.19714218378067017,0.1776932030916214,-0.007139446213841438,-0.1239420622587204,-0.10646172612905502,0.08490999042987823,-0.10243066400289536,-0.1771763265132904,-0.1760789304971695,0.21692027151584625,-0.32557031512260437,0.035582493990659714,-0.035691291093826294,0.012888153083622456,-0.01265981886535883,0.021767130121588707,"Well, first of all, I have a very nice flight. Everything was perfect. And then we get an amazing room with a lot of amenities. And the resort was amazing. We had incredible views all over the place. Views to the beach, to the city. And well, the food and the restaurant in the resort were amazing. The food was spectacular. We tried everything on the menu. We had the most delicious wines and drinks, and everything was perfect.",79,10,7.9,1,0.012658227848101266,0.21518987341772153,0.06329113924050633,0.11392405063291139,0.5443037974683544,4.253164556962025,2.0
audio_102,-335.7210388183594,147.2268524169922,53.66964340209961,69.18238067626953,-1.6387913227081299,33.32024002075195,20.571374893188477,37.34157943725586,-6.491232872009277,20.797046661376953,0.9657508730888367,17.578737258911133,-9.570073127746582,16.159927368164062,-11.462262153625488,15.197607040405273,-13.745076179504395,15.545132637023926,-5.009317398071289,10.44304370880127,-5.369723320007324,10.909561157226562,0.3138805031776428,10.333828926086426,-2.7576935291290283,10.974876403808594,-0.002906393026933074,22.435171127319336,0.0016966708935797215,12.964280128479004,-0.0008238456211984158,6.197819709777832,-0.0006085726781748235,6.050693988800049,0.000861810811329633,3.7001636028289795,-0.0010982617968693376,3.27762770652771,0.0027170241810381413,2.742457151412964,-0.0008628005161881447,2.63472318649292,0.000994962640106678,2.327913999557495,0.0005008775624446571,1.8751827478408813,-0.0006055334233678877,1.964370846748352,0.0005882068071514368,1.8274593353271484,-0.00023888322175480425,1.9040671586990356,1909.9979312841472,1212.5580308090398,1451.7290270275373,3379.1225705537804,0.18415249143037807,0.14864184383817375,0.06996224075555801,0.09257136285305023,0.4142155051231384,259.0978132809316,249.1471773898119,1445.494396373922,0.36315228966986157,60.0746875,0.529693741677763,-0.008729345165193081,-0.004997324198484421,-0.1309920698404312,-0.06772557646036148,0.0738450214266777,-0.0865616425871849,0.08733347058296204,-0.039850957691669464,0.11981553584337234,-0.20694367587566376,-0.06997963786125183,-0.025094453245401382,0.0333389975130558,0.04135233908891678,-0.0011635759146884084,-0.022761519998311996,-0.7590457201004028,0.2773360013961792,0.03185253590345383,0.16245558857917786,-0.20045548677444458,0.014773980714380741,0.2649756968021393,-0.012725592590868473,0.23108328878879547,0.07460609078407288,-0.8028637170791626,0.040899068117141724,-0.002769129117950797,-0.27106335759162903,0.30402836203575134,-0.011932695284485817,-0.030174536630511284,-0.1060449630022049,-0.22453151643276215,0.1448710858821869,-0.04464656487107277,-0.12874536216259003,-0.10033302009105682,0.11764389276504517,-0.028195880353450775,-0.2808191478252411,-0.21620360016822815,0.24447384476661682,-0.3786812126636505,0.039507076144218445,-0.0473615787923336,0.03148888424038887,-0.030070234090089798,0.01655767671763897,My favorite place to visit is Puerto Rico. This place is very peaceful. I had to travel from USA like New York and I need to take my plane to Puerto Rico to San Juan but there is like an island near Skokulebra and it's very very very small but with lots of beaches and places to go and eat food. The winter season is the most peaceful and beautiful.,71,4,17.75,5,0.07042253521126761,0.14084507042253522,0.11267605633802817,0.07042253521126761,0.6428571428571429,3.887323943661972,3.0
audio_115,-340.0318908691406,124.69731140136719,86.65707397460938,79.43736267089844,8.312859535217285,35.60206604003906,13.696949005126953,31.956457138061523,5.530418395996094,23.459718704223633,-2.489973306655884,19.97759246826172,-9.486099243164062,17.41400718688965,-11.67378044128418,15.176669120788574,-11.462531089782715,15.90595531463623,-1.426451325416565,12.171628952026367,-4.356010437011719,12.816500663757324,-0.9991148710250854,9.583785057067871,-5.887712001800537,9.656481742858887,0.00847936887294054,18.17801856994629,0.00811768788844347,13.876986503601074,0.005908740684390068,7.002618789672852,0.008625349029898643,6.250286102294922,0.0050414977595210075,4.5399394035339355,0.0022042987402528524,3.7384345531463623,0.0036487660836428404,3.1784822940826416,0.007679674308747053,2.6469805240631104,0.0072468179278075695,2.798833131790161,0.0014841040829196572,2.205134868621826,-0.004206763580441475,2.420811891555786,-0.005043645389378071,1.7730339765548706,-0.002789559308439493,1.8169240951538086,2036.6228207433626,1280.0491283514232,1612.2574707608467,3726.508419861555,0.21261762430111822,0.14816765067759016,0.052890993654727936,0.059526678174734116,0.3322290778160095,306.6099629648591,511.98002642070344,1970.743706699149,0.531416400425985,60.0746875,0.45752330226364846,-0.04041808471083641,0.002825358184054494,-0.11206813156604767,-0.07050910592079163,0.056075673550367355,-0.06540510058403015,0.08478438854217529,-0.028572026640176773,0.1470836102962494,-0.2356513887643814,-0.0266779325902462,0.067481130361557,0.02634458802640438,0.05122116208076477,-0.007393841166049242,-0.040502000600099564,-0.6095237135887146,0.26273781061172485,0.025659384205937386,0.14199353754520416,-0.20495890080928802,0.007923158816993237,0.3567879796028137,-0.0037122429348528385,0.08654777705669403,0.03503354638814926,-0.6130685806274414,0.03285973519086838,-0.0240453090518713,-0.20698881149291992,0.18818990886211395,-0.011342146433889866,-0.016194846481084824,-0.08882679045200348,-0.16078613698482513,0.10194680094718933,-0.02285066619515419,-0.0984669029712677,-0.11546985059976578,0.10957184433937073,-0.06230801343917847,-0.24800772964954376,-0.2013254314661026,0.24463674426078796,-0.3313489556312561,0.012738163582980633,-0.02779485657811165,-0.023905832320451736,-0.013171134516596794,0.01259976252913475,"I truly want to have one life goal, and that is not to die poor. While people may say that money does not buy happiness, or cannot buy happiness, money can essentially buy or at the very least take care of a lot of life's issues. Instead, issues will bring down your happiness. As such, I made it my goal in life to essentially accumulate as much wealth as possible. I owe you for myself, also for my family. The thought of growing old and yet be dependent on government programs as such far as me. Learn all from my family, whom I cannot say are very dependable. As such, I will try my best in order to accumulate wealth, take care of all of us throughout our ages, up until our, hopefully, time and demise.",139,8,17.375,0,0.0,0.19424460431654678,0.12949640287769784,0.07913669064748201,0.5942028985507246,3.9784172661870505,4.0
